id,sender_id,receiver_id,amount,start_time
2804,5924,4027,98863,2782297
2805,2289,642,100606,2783003
2806,1543,5071,99567,2783061
2807,3694,620,97305,2783676
2808,1380,2177,102591,2783968
2809,3749,5648,100704,2784040
2810,3404,3789,100421,2784519
2811,3249,2473,100993,2785332
2812,2712,5133,99265,2786154
2813,2356,570,98700,2786288
2814,2483,4886,100079,2786460
2815,3975,2736,100468,2788822
2816,4155,5036,99427,2790855
2817,2469,3413,99648,2792164
2818,403,791,101964,2793882
2819,5059,3690,100605,2795895
2820,2967,200,101005,2797092
2821,1501,4746,99492,2797810
2822,2976,812,101665,2798338
2823,2449,1389,99126,2800474
2824,1181,2458,99890,2800694
2825,87,55,101904,2801208
2826,1900,2250,99696,2801632
2827,5912,2149,101129,2803130
2828,192,4499,99826,2805356
2829,3668,3216,100125,2805371
2830,3926,2617,98668,2806412
2831,2334,268,99387,2807785
2832,2746,563,100742,2809972
2833,3388,628,101323,2811288
2834,1261,2305,100580,2811668
2835,2893,2403,98861,2813414
2836,3024,1653,101764,2814088
2837,2900,5097,100309,2818143
2838,2945,2397,99461,2820305
2839,2450,3465,98906,2821826
2840,1616,4558,99900,2821871
2841,268,5958,99236,2822216
2842,4781,4871,99222,2822893
2843,4838,5289,99100,2824211
2844,3228,2595,100128,2824213
2845,3657,1470,100734,2824804
2846,728,2839,100306,2825333
2847,649,3890,101728,2828906
2848,1071,225,99765,2831726
2849,1886,1565,100990,2831837
2850,5186,3775,99742,2832021
2851,570,4935,100900,2832412
2852,3583,5870,99738,2832716
2853,2673,732,100025,2833148
2854,3515,5995,100819,2833793
2855,290,2183,101977,2834836
2856,5412,1258,99781,2835316
2857,5431,846,100089,2840131
2858,4377,4743,100199,2840457
2859,2076,5706,100179,2841638
2860,343,4713,100861,2842744
2861,5284,4994,100465,2843626
2862,1891,1569,100946,2844538
2863,771,186,98594,2847283
2864,5375,1405,98664,2847459
2865,113,5440,100019,2849922
2866,923,2114,99840,2851338
2867,110,4394,100929,2852971
2868,1203,3696,100675,2854136
2869,2685,1319,99412,2854795
2870,4696,1940,100537,2855398
2871,1787,4757,100972,2855545
2872,3932,4125,100175,2855865
2873,3655,1890,99004,2859112
2874,1640,3768,99322,2859719
2875,1756,5456,99397,2861048
2876,4325,1822,98917,2861148
2877,5952,5540,100156,2861666
2878,2184,375,100691,2861963
2879,554,4165,99763,2862021
2880,5041,4041,101195,2863033
2881,2395,1328,102014,2863546
2882,4638,1804,101403,2864507
2883,1633,2740,100548,2864737
2884,2990,1500,99545,2866353
2885,3538,2465,98469,2867720
2886,2438,1282,100717,2868463
2887,4934,4841,99828,2869406
2888,3857,2271,100758,2869521
2889,5251,4771,99268,2869834
2890,5135,4876,100458,2873447
2891,316,5884,98294,2876297
2892,246,5332,99407,2876896
2893,4469,605,100617,2877212
2894,187,2832,100396,2877361
2895,2636,764,100261,2878417
2896,4813,4647,98338,2878826
2897,1100,1408,99700,2879223
2898,3314,5165,99106,2879520
2899,2603,5697,98841,2882301
2900,5799,919,98399,2882706
2901,4926,2697,100338,2882981
2902,2616,780,101631,2884300
2903,415,4119,100963,2884631
2904,1501,3334,101481,2885510
2905,3200,2220,99975,2888535
2906,1884,2170,100384,2888775
2907,4437,633,100319,2889369
2908,3968,3186,99891,2890677
2909,5107,312,100408,2890951
2910,5181,2237,98489,2891832
2911,3369,5862,100097,2892217
2912,5437,5486,99830,2892429
2913,4493,2647,100207,2892713
2914,4902,4848,98468,2892761
2915,5732,4811,100200,2896039
2916,1192,2570,98582,2897394
2917,3763,4627,99995,2897528
2918,1833,4723,99778,2898052
2919,1988,1684,100882,2898427
2920,1454,4965,100342,2899181
2921,4768,1741,99254,2903377
2922,3933,173,99061,2903377
2923,647,762,100184,2905202
2924,5209,194,100119,2906708
2925,3406,3655,100450,2907352
2926,2243,4748,99196,2907417
2927,1865,2379,100411,2908591
2928,3237,2427,100670,2908719
2929,2495,4225,101704,2908755
2930,2245,3310,100066,2908777
2931,687,1824,100497,2910296
2932,1927,2197,99165,2911060
2933,4037,4947,99947,2913320
2934,5663,634,100656,2913519
2935,3000,4276,99700,2913653
2936,2416,4071,100361,2916944
2937,2883,760,97306,2918224
2938,2888,5632,99239,2918675
2939,117,313,100600,2918789
2940,2619,5926,100473,2920482
2941,3909,4820,99935,2920756
2942,1792,3960,100722,2921095
2943,5900,1417,100636,2921239
2944,242,338,100079,2921514
2945,1229,5622,100254,2921914
2946,2191,118,101588,2922321
2947,722,1244,99400,2922752
2948,1902,4550,100816,2923093
2949,4138,3466,99288,2924243
2950,1148,17,100694,2927006
2951,666,2265,101712,2928480
2952,1532,2613,99948,2928844
2953,5254,946,99532,2932806
2954,4569,5564,101668,2933283
2955,2204,3042,100149,2934449
2956,1882,5877,101041,2935771
2957,5577,5232,99458,2935949
2958,586,1496,99708,2936379
2959,1010,3311,98166,2940086
2960,755,4573,98434,2940830
2961,27,1219,99512,2941578
2962,4786,1947,99076,2941679
2963,2659,3291,100850,2944078
2964,4760,611,99513,2944243
2965,31,4265,101205,2945322
2966,146,4386,98812,2945726
2967,4110,4020,98787,2946828
2968,3548,243,99797,2948426
2969,4749,5534,100511,2948709
2970,2479,5982,99272,2952673
2971,780,3685,101069,2952908
2972,514,2989,99898,2954328
2973,5414,132,101701,2955256
2974,2192,2883,101194,2956446
2975,376,2056,99225,2956589
2976,3537,5319,102169,2957944
2977,982,3061,99922,2958096
2978,2390,3656,98853,2961826
2979,150,5246,99076,2963488
2980,3530,4785,100894,2963506
2981,4037,447,100025,2964098
2982,5822,2624,101012,2964171
2983,560,1137,101555,2965981
2984,5053,4986,100472,2967015
2985,4193,170,100535,2967035
2986,4734,2879,100096,2968268
2987,1443,1290,98676,2969713
2988,1072,5964,101190,2970255
2989,4766,3054,99530,2974518
2990,1625,3843,100576,2975021
2991,5584,1793,100969,2975102
2992,4484,1032,99027,2975242
2993,1109,4181,98883,2976026
2994,2650,4274,100518,2976160
2995,4229,5424,101088,2978499
2996,2790,666,99267,2979465
2997,2574,4823,99811,2980300
2998,4719,2392,98208,2983129
2999,1020,2921,99538,2984065
3000,4715,3458,99612,2984873
3001,750,1079,99968,2984885
3002,5814,5284,100601,2984918
3003,5237,2809,100270,2985491
3004,4985,5779,99965,2986285
3005,4580,1185,99496,2986712
3006,1693,5358,97831,2986765
3007,3170,952,98732,2986775
3008,2722,3760,101883,2988217
3009,3908,2686,100322,2988812
3010,679,377,99915,2989386
3011,4139,2383,101451,2990158
3012,3487,2815,98470,2990345
3013,1665,1362,102749,2990520
3014,2543,2046,97967,2990707
3015,3526,3981,99469,2991533
3016,2952,4028,98762,2992436
3017,2825,541,100115,2993891
3018,538,5823,99167,2995442
3019,387,4228,101813,2995884
3020,2702,1654,100312,2999026
3021,2204,2997,100467,3000923
3022,3503,5082,97872,3001529
3023,4999,1256,98491,3001597
3024,3061,9,100452,3002192
3025,2066,5889,99733,3003624
3026,801,5737,99289,3004469
3027,996,4568,99353,3004944
3028,3434,2841,100715,3005202
3029,5452,69,98968,3006731
3030,1857,1611,100353,3010989
3031,9,1853,100671,3011036
3032,384,1599,99991,3014293
3033,2522,1481,99780,3014699
3034,132,4370,101393,3015233
3035,431,1621,99212,3015287
3036,3928,3260,98446,3015485
3037,3529,4138,100441,3019681
3038,5157,1860,99683,3021221
3039,1672,4045,101413,3022532
3040,2651,5513,100428,3023561
3041,1188,2294,99385,3024919
3042,5778,4117,100231,3025234
3043,3199,4826,99855,3025603
3044,3124,3671,99817,3026189
3045,314,1027,100966,3027319
3046,511,3138,101181,3028379
3047,934,5743,98347,3028495
3048,5572,2519,99803,3029770
3049,213,4599,100083,3029788
3050,1390,5611,100534,3029933
3051,5397,2814,99761,3030272
3052,5873,2000,99992,3031083
3053,836,1021,99786,3031890
3054,1857,3655,100359,3035473
3055,3994,921,101101,3037019
3056,2,698,98287,3039495
3057,5815,1729,100321,3040096
3058,4279,5148,99726,3040480
3059,891,1514,100537,3041140
3060,5545,1582,97894,3043012
3061,977,2716,97286,3044591
3062,941,3972,99066,3045361
3063,2928,135,99486,3046115
3064,4692,2352,101023,3047123
3065,5817,5462,101087,3047644
3066,4728,3465,98815,3048035
3067,1060,818,100608,3051155
3068,2827,4409,100347,3052036
3069,4906,4049,100249,3053997
3070,3958,3572,98343,3054717
3071,4900,4823,99499,3056585
3072,2331,693,99750,3057629
3073,395,2481,99669,3062566
3074,4081,3381,99809,3063466
3075,1730,4636,100723,3064557
3076,1024,2518,101301,3066692
3077,4757,2914,100368,3066774
3078,5519,2929,99701,3067368
3079,1213,1648,99876,3067954
3080,2328,1049,99100,3068266
3081,1685,5171,100891,3068664
3082,1037,3959,98701,3068727
3083,1296,1621,100464,3069101
3084,5315,636,101387,3069736
3085,828,5246,100718,3071333
3086,3081,3230,98780,3073212
3087,871,57,99379,3074131
3088,5448,3936,100774,3074885
3089,398,2088,100348,3075400
3090,3936,8,99904,3076652
3091,4521,5172,99656,3078767
3092,2711,2929,101746,3079930
3093,477,1500,102243,3080098
3094,5270,2220,98222,3082517
3095,2543,5964,99072,3084848
3096,1399,2369,100026,3084863
3097,3868,967,99662,3085736
3098,3018,5922,100392,3085756
3099,5009,3630,99355,3086179
3100,5179,1559,99457,3087339
3101,2806,4049,99237,3089588
3102,209,3258,100319,3089929
3103,4864,4858,101380,3092867
3104,2744,3032,100903,3093793
3105,2151,4967,98822,3094334
3106,1654,3283,100379,3095102
3107,2981,2697,99440,3097722
3108,547,3535,99328,3097962
3109,3910,1182,99531,3101199
3110,1368,3000,99060,3101663
3111,2647,2696,102730,3103935
3112,1222,2371,99959,3104503
3113,5848,2475,99995,3107178
3114,3328,5771,99724,3108405
3115,1031,1065,98752,3108430
3116,4869,382,100038,3109118
3117,3278,1286,99493,3109810
3118,862,3567,99232,3110572
3119,2395,863,100258,3111073
3120,2023,4123,98328,3111452
3121,3895,522,98962,3112383
3122,1129,3145,99610,3113456
3123,4748,1584,100170,3113461
3124,3638,2259,100798,3114098
3125,2496,3443,100774,3114528
3126,4975,3768,101074,3114798
3127,3892,1577,100029,3117162
3128,4468,5186,102053,3117232
3129,1289,4345,101151,3117937
3130,1738,4307,100979,3118493
3131,4460,5340,100208,3118558
3132,3155,189,98909,3120706
3133,5409,2977,99460,3121853
3134,4526,4208,100720,3122344
3135,5661,5199,100526,3123320
3136,2425,3998,99346,3123760
3137,3947,1706,98755,3123926
3138,4464,4843,100069,3124531
3139,5870,2317,97581,3125125
3140,480,725,99848,3126018
3141,1727,3599,99721,3126349
3142,2593,1400,99498,3127051
3143,3708,898,99615,3127706
3144,742,5594,100300,3128646
3145,4492,1180,99374,3130147
3146,1042,4997,99878,3132075
3147,1281,1384,98438,3133420
3148,1260,2508,101728,3133439
3149,682,4032,100105,3133730
3150,5397,1495,100313,3135360
3151,421,4756,99367,3136132
3152,1021,5451,100660,3136437
3153,2945,3340,99908,3137203
3154,5692,4233,99640,3140840
3155,667,1385,100922,3142316
3156,2035,2109,100303,3144267
3157,1919,1855,100464,3144839
3158,3402,2716,99648,3145523
3159,702,4397,100330,3145940
3160,5380,5793,100014,3146091
3161,3769,4304,99137,3146481
3162,2423,139,100001,3147187
3163,2904,760,99916,3148632
3164,4586,2959,99182,3149287
3165,882,5958,101875,3150684
3166,5053,1693,98604,3152144
3167,3134,243,98918,3153073
3168,2414,523,101195,3154136
3169,1767,4260,100167,3155560
3170,2145,1886,98771,3155978
3171,1422,503,99274,3159420
3172,434,4221,99287,3160470
3173,2314,1976,97679,3162314
3174,1574,3504,99497,3162842
3175,3936,4326,100006,3164355
3176,5667,4003,99934,3165054
3177,1756,3508,100938,3165409
3178,5126,3362,99202,3168113
3179,3075,3947,99977,3169170
3180,269,368,100050,3169805
3181,2982,174,100436,3172334
3182,2893,2647,99610,3172400
3183,3651,3449,100256,3173005
3184,3037,1434,100410,3174978
3185,4708,3697,100949,3176765
3186,2510,1206,98408,3177812
3187,4155,2103,100684,3179072
3188,804,1346,99323,3179076
3189,5506,5553,99025,3179243
3190,569,4765,100619,3179710
3191,1018,1287,100335,3182416
3192,2660,5635,100495,3184079
3193,2139,4142,100158,3184639
3194,1867,2398,99305,3186421
3195,1048,5888,99978,3186775
3196,58,3594,100009,3187163
3197,311,3474,100686,3187556
3198,2192,949,99746,3189072
3199,123,4537,101268,3189830
3200,3764,5236,101408,3190820
3201,670,3325,101622,3191037
3202,4666,167,100246,3191279
3203,117,503,99933,3191434
3204,3087,5853,100366,3192020
3205,4414,3428,100068,3194001
3206,229,5040,101565,3195761
3207,3016,945,100669,3195766
3208,3565,3558,100266,3195897
3209,2143,5886,99760,3196443
3210,1365,4366,98914,3197383
3211,886,3865,99067,3197839
3212,1882,4539,100529,3198333
3213,687,5186,100474,3199994
3214,1822,1598,99654,3201515
3215,4957,5590,102068,3201840
3216,1648,2393,99601,3201845
3217,4575,3392,99316,3203925
3218,1938,159,100845,3205832
3219,1286,3658,100921,3207368
3220,1589,1153,102236,3207966
3221,3931,69,100073,3209458
3222,3973,4826,100832,3210790
3223,1121,3431,99292,3211587
3224,699,4074,101659,3211908
3225,2366,478,99514,3212092
3226,3329,4167,101157,3213366
3227,4128,3866,98519,3213670
3228,4533,4562,101209,3214684
3229,2736,3323,101466,3215894
3230,2258,5019,100154,3217597
3231,3078,3529,98363,3218625
3232,1223,4082,100717,3219272
3233,3753,1778,100034,3222303
3234,993,4749,99944,3222417
3235,3380,5597,100032,3222705
3236,4353,4142,101137,3223699
3237,3358,2045,98117,3224213
3238,3472,970,98960,3225079
3239,4568,1721,99802,3225692
3240,503,3960,99639,3225769
3241,4627,623,101190,3226681
3242,233,1756,101285,3226999
3243,4773,5234,99960,3227761
3244,1835,608,101081,3228242
3245,3048,3389,99819,3228701
3246,5987,751,99464,3229129
3247,1690,4265,99305,3229950
3248,5004,130,101244,3231221
3249,2352,645,101144,3232433
3250,4418,3808,99309,3236165
3251,2551,1542,98790,3237255
3252,180,2941,100418,3238102
3253,2596,5724,100008,3240727
3254,4919,1848,99016,3240768
3255,5043,1891,100162,3241210
3256,5159,5655,100750,3241458
3257,1775,1208,100761,3244344
3258,5121,4875,100737,3244842
3259,4426,3029,99854,3246583
3260,1521,1658,100774,3246613
3261,2190,791,100897,3247335
3262,2539,641,102116,3247797
3263,5021,4449,100914,3248537
3264,4584,270,100285,3248765
3265,4237,2029,99795,3250348
3266,1986,4490,99637,3250747
3267,4406,830,98661,3252671
3268,5885,4819,98455,3253238
3269,208,426,99970,3254157
3270,4217,5248,98954,3256213
3271,2709,1735,97664,3257689
3272,3461,3139,99504,3258081
3273,749,4301,99689,3258513
3274,1749,5588,100348,3260180
3275,2599,1337,101823,3260488
3276,5665,4230,101404,3261264
3277,1434,2768,99899,3262241
3278,2856,3378,98452,3266509
3279,3867,5632,101107,3266797
3280,5340,2388,97517,3267868
3281,5286,5375,99893,3270102
3282,5776,4319,101698,3271021
3283,4139,4263,99171,3271786
3284,4481,4141,102005,3272098
3285,1515,4664,101303,3273687
3286,3969,2853,101052,3274343
3287,2161,3707,99860,3275106
3288,1191,3579,98711,3276429
3289,3801,2468,98160,3277138
3290,2445,378,101169,3277923
3291,4711,3264,99987,3278929
3292,809,4914,102249,3279114
3293,1864,757,100543,3279350
3294,3633,1911,98801,3279863
3295,3344,5459,100286,3282570
3296,4619,2003,98748,3285789
3297,2982,4927,100714,3286554
3298,1034,2093,99358,3286890
3299,1596,1627,101126,3286920
3300,191,4628,100195,3287240
3301,3611,1200,98462,3288132
3302,4792,5613,99810,3288137
3303,287,2578,99620,3288320
3304,684,1088,101176,3289530
3305,2759,4329,100237,3293680
3306,4890,4995,99931,3293695
3307,3330,5608,100375,3294350
3308,5028,1237,100266,3297566
3309,919,4075,102787,3298099
3310,5679,5266,98955,3299013
3311,5256,2860,100758,3299531
3312,456,972,101910,3300692
3313,5566,4756,101217,3300968
3314,5458,3332,101696,3300991
3315,3582,1978,100395,3301591
3316,5470,1483,100408,3301727
3317,3811,558,102419,3302225
3318,3195,1750,100772,3304522
3319,2711,5569,97442,3305257
3320,5347,2692,98582,3306591
3321,722,2858,100058,3306843
3322,2727,334,100827,3307300
3323,925,113,99195,3307713
3324,2980,759,99231,3308120
3325,88,4177,100489,3308840
3326,4227,835,98398,3311303
3327,2690,2938,99785,3311615
3328,1197,3209,100888,3311658
3329,2413,3805,99031,3313751
3330,1826,1299,100670,3314147
3331,4548,1454,98950,3318705
3332,4653,1577,99619,3319309
3333,4638,3044,101815,3319710
3334,3803,1073,100583,3319755
3335,4722,1780,98311,3322908
3336,876,1910,99048,3323278
3337,4068,3134,100750,3323532
3338,2288,460,100854,3323941
3339,5864,1743,100600,3324266
3340,142,5986,100431,3327129
3341,4956,4333,100493,3328160
3342,3669,3659,99865,3328677
3343,3762,1330,100059,3332151
3344,3296,2806,102377,3332983
3345,2671,5697,100682,3333977
3346,5259,107,100190,3336849
3347,531,591,99975,3337148
3348,5084,2045,99259,3338526
3349,1078,834,99228,3339206
3350,4395,5289,99650,3339638
3351,1613,1590,98706,3340885
3352,4254,3333,100764,3341695
3353,3616,600,101405,3343235
3354,2221,5690,98691,3344527
3355,1500,1259,100895,3345217
3356,3701,5941,98738,3345418
3357,446,5659,99583,3345614
3358,2028,5433,99449,3346803
3359,2264,4599,99872,3347558
3360,4303,827,98444,3347795
3361,4336,3799,98317,3348983
3362,2768,2065,101201,3349762
3363,5310,5065,101592,3350244
3364,350,1508,100505,3352238
3365,1949,3911,101048,3352759
3366,674,3368,98799,3354849
3367,4938,1211,99542,3356071
3368,4733,3082,100300,3356248
3369,1078,5131,100888,3356457
3370,3123,681,100178,3357000
3371,4260,1165,99956,3357071
3372,3034,4820,101372,3358708
3373,1473,4752,101297,3359293
3374,4689,3799,100337,3359344
3375,479,5247,98351,3360174
3376,4176,3927,100746,3362264
3377,340,1789,99444,3366565
3378,3471,4294,101413,3367330
3379,282,5264,99404,3368423
3380,2775,2036,99242,3371401
3381,3483,5997,99058,3371499
3382,4366,3806,98537,3371507
3383,4590,55,97911,3371645
3384,2932,3162,99935,3372806
3385,1083,1765,100209,3372817
3386,1807,1874,99155,3373081
3387,1784,3212,100221,3373171
3388,945,4214,99612,3374573
3389,356,663,99685,3376841
3390,425,3852,101398,3377148
3391,850,3168,100066,3377156
3392,5551,1279,102162,3378030
3393,2253,2412,101052,3378848
3394,2596,357,99461,3380578
3395,5553,1134,101354,3381661
3396,1745,6002,98954,3382012
3397,3459,4357,98972,3382191
3398,5,892,99639,3382378
3399,2317,627,99033,3382450
3400,2281,5838,99667,3382495
3401,3611,5829,101716,3382639
3402,1941,906,101038,3383234
3403,5330,3761,99263,3383810
3404,1134,2132,100830,3384288
3405,4956,5232,101054,3388910
3406,2052,455,101117,3388929
3407,2692,4418,99297,3389540
3408,4883,1553,100186,3391939
3409,1696,3076,99564,3392320
3410,2793,4354,99273,3394474
3411,1013,1243,100549,3395375
3412,4895,3876,99939,3397497
3413,467,1681,99171,3398664
3414,674,4030,99189,3399616
3415,46,4830,100400,3399728
3416,3746,494,99720,3399833
3417,3022,2182,100022,3400184
3418,260,4266,98974,3400381
3419,4996,3886,98795,3401257
3420,2974,1259,99246,3404381
3421,2791,1289,100344,3404480
3422,4420,5708,100360,3407125
3423,3276,2270,99948,3407322
3424,531,152,99544,3407661
3425,3528,962,100071,3410844
3426,3197,852,99781,3412042
3427,4940,3746,99377,3412320
3428,2819,3857,99028,3413073
3429,1305,2375,99171,3413747
3430,3666,5802,98792,3413824
3431,2182,2766,100980,3417683
3432,567,1035,98743,3419545
3433,1355,2512,99954,3420471
3434,3809,4028,100511,3420505
3435,428,3562,99390,3420847
3436,2089,4723,98772,3421253
3437,264,644,98948,3421791
3438,200,2708,101292,3424879
3439,588,694,100249,3425291
3440,4404,1861,100592,3426327
3441,1492,4965,99204,3426648
3442,3031,3045,100993,3427531
3443,5295,5001,101721,3427817
3444,3207,3971,101475,3428232
3445,64,3728,100955,3430085
3446,2980,2940,99462,3430599
3447,5236,614,99030,3431033
3448,2025,4282,99229,3432390
3449,1515,305,99558,3435445
3450,1647,2434,98004,3435601
3451,85,804,101319,3435671
3452,1085,3067,98911,3436110
3453,4607,4750,100136,3436700
3454,767,1349,100889,3437205
3455,4251,1579,99626,3439667
3456,2989,386,99545,3439943
3457,1125,2393,101550,3441493
3458,1026,1368,99987,3442553
3459,2151,4648,100430,3442575
3460,2964,1464,99534,3443911
3461,5160,4202,98375,3444428
3462,5425,2699,100428,3445592
3463,1744,5638,100516,3448135
3464,1143,2540,98288,3448209
3465,2828,2340,100188,3448698
3466,2320,3379,101053,3449602
3467,2565,5238,100479,3450767
3468,634,1770,100633,3451104
3469,1654,1194,98765,3452728
3470,129,4754,98606,3453423
3471,4011,1931,97642,3453600
3472,4037,2500,100561,3454356
3473,5928,3542,98980,3455115
3474,1725,3070,99858,3455369
3475,4198,3119,100117,3455836
3476,5675,5418,100594,3457535
3477,1624,3364,98521,3459578
3478,1576,2157,100102,3459942
3479,709,4472,98610,3460806
3480,4241,2358,100387,3461413
3481,3093,4192,99055,3462461
3482,960,2548,98609,3463328
3483,845,5694,99232,3464212
3484,3047,2861,98791,3464921
3485,4334,143,99781,3467379
3486,4924,123,100531,3467977
3487,2776,1714,98336,3468273
3488,2300,60,99485,3471690
3489,657,2634,98914,3472074
3490,5084,4607,98622,3472877
3491,5406,1387,101683,3472998
3492,3195,2407,99449,3474515
3493,1199,1291,101832,3475629
3494,4805,5475,100030,3475818
3495,5800,15,99924,3477820
3496,2116,3002,98882,3478028
3497,1308,5163,98714,3478575
3498,1359,881,97506,3479265
3499,104,1291,99089,3479341
3500,1019,3778,100897,3480811
3501,796,2776,101830,3482320
3502,4420,1565,99855,3485706
3503,2022,4931,98596,3486562
3504,1118,786,99880,3486710
3505,1611,4493,99891,3487086
3506,4702,5037,99544,3488013
3507,4363,4122,99614,3488985
3508,1872,2374,101264,3488994
3509,2553,198,101164,3489723
3510,4108,4995,100846,3490887
3511,2097,4759,98778,3491915
3512,216,5591,101271,3492027
3513,2051,2954,100699,3492883
3514,1331,5917,99089,3493161
3515,478,5955,101015,3495962
3516,5557,11,100452,3499497
3517,3946,5690,100559,3499936
3518,1288,4927,99562,3501366
3519,4537,5922,99217,3502013
3520,4600,4940,98754,3502206
3521,1112,2530,101035,3502968
3522,2791,3089,98335,3508298
3523,209,2397,101750,3508410
3524,2193,5441,99524,3509599
3525,2592,5632,100061,3509699
3526,4615,3957,100248,3509936
3527,198,3015,99844,3511375
3528,3107,3510,99912,3512096
3529,4276,3442,100188,3512492
3530,2490,815,100669,3512715
3531,5834,785,101991,3513079
3532,3362,2577,99330,3514421
3533,1540,3755,100190,3514436
3534,3204,1558,100323,3516197
3535,192,1512,100369,3517644
3536,3579,133,100137,3518097
3537,1649,2120,101288,3519375
3538,4512,5182,99724,3519596
3539,5972,2966,99934,3520451
3540,3222,2390,99367,3521533
3541,72,2458,100432,3522801
3542,976,3625,100203,3523081
3543,2153,4382,100157,3528721
3544,5159,4728,99998,3529069
3545,4945,4265,99269,3530629
3546,2443,4896,101373,3531523
3547,40,3025,100125,3533866
3548,5843,3168,101183,3535853
3549,5703,2891,102777,3536262
3550,1994,927,99680,3538152
3551,2201,3132,100724,3539247
3552,4840,5875,101095,3539252
3553,3866,2569,98928,3539287
3554,5470,1730,100524,3539623
3555,1232,3104,98997,3540489
3556,1260,1032,98498,3540582
3557,2980,349,98158,3542089
3558,4328,4410,102093,3542638
3559,4938,3397,98002,3545973
3560,5622,1304,100095,3547091
3561,2221,5353,100864,3547289
3562,1105,3318,99029,3548551
3563,1203,506,100636,3549930
3564,4382,4769,100562,3551068
3565,1322,4990,98196,3551709
3566,893,2469,100746,3554202
3567,2063,2351,98916,3555069
3568,182,2222,100233,3556001
3569,2832,2711,99422,3558954
3570,1273,2205,98217,3559279
3571,3262,5224,100058,3560016
3572,3688,3825,98430,3560112
3573,3477,2672,100898,3561609
3574,5366,1869,100264,3561717
3575,5895,1366,99908,3562204
3576,652,4726,102310,3563334
3577,496,5252,100547,3564464
3578,5637,1194,99399,3564805
3579,548,1522,98162,3564949
3580,1620,5487,96902,3565529
3581,3418,3077,100211,3566284
3582,2325,2123,100774,3566465
3583,2659,2098,101134,3567749
3584,4544,4814,101094,3568015
3585,5871,3532,100347,3569484
3586,2908,5150,97733,3570317
3587,4430,4297,99099,3570512
3588,4502,1824,99611,3570580
3589,3410,5862,99638,3572431
3590,1118,2823,97569,3574204
3591,2358,5709,101540,3574336
3592,2125,3480,101646,3574709
3593,2636,5464,101122,3574957
3594,1950,2878,101012,3574990
3595,1943,4899,99904,3575865
3596,1952,5692,98482,3577572
3597,5442,748,100206,3577731
3598,5390,4253,99908,3578237
3599,1502,1304,99000,3579594
3600,1999,1080,101430,3580241
3601,5605,5199,100174,3580700
3602,4582,324,100783,3582872
3603,4225,4378,100704,3583545
3604,1997,193,102356,3583559
3605,2503,41,98455,3584119
3606,605,5802,100641,3584313
3607,4499,171,100523,3584640
3608,5362,3479,98876,3585755
3609,1623,32,100350,3589466
3610,5272,3701,100316,3589888
3611,1249,5367,98875,3591357
3612,3379,5205,100045,3593907
3613,5965,845,100520,3594882
3614,4589,2818,99105,3595146
3615,2208,5,99895,3596348
3616,5428,2797,100345,3597092
3617,822,2865,99345,3597299
3618,4655,4932,100858,3597679
3619,3224,1550,100216,3598616
3620,1381,4220,99844,3599676
3621,1461,4091,100345,3601034
3622,3024,5404,99471,3602043
3623,521,1824,99609,3602783
3624,1217,3801,102057,3602841
3625,1556,5876,100178,3602862
3626,3345,2090,101284,3603549
3627,4606,192,101807,3603566
3628,4301,3711,99327,3604981
3629,647,1363,98810,3605355
3630,969,2090,99761,3607232
3631,5877,4972,99901,3607770
3632,3538,1594,99035,3608046
3633,1614,1009,100468,3608979
3634,3709,2935,99946,3609391
3635,1268,4222,98470,3609808
3636,1568,3252,102041,3610193
3637,3803,1006,98307,3611005
3638,214,1710,102348,3611103
3639,1516,1031,99295,3612477
3640,3679,5501,100814,3614690
3641,3865,4315,100244,3614847
3642,2961,5029,101675,3615992
3643,2611,5966,99375,3616105
3644,3747,2643,98951,3616145
3645,2921,86,99106,3617901
3646,3898,4075,99293,3618707
3647,1846,191,99736,3621172
3648,5553,5211,98348,3622152
3649,427,4683,100198,3624342
3650,3118,5133,100103,3624838
3651,2884,5337,99455,3625487
3652,1682,2970,99984,3627074
3653,3235,2504,99158,3627530
3654,1392,2607,99833,3628336
3655,4867,3700,99899,3628866
3656,2352,3115,100369,3629408
3657,2430,2069,99899,3631476
3658,2748,2773,99587,3631626
3659,1366,3081,98383,3632178
3660,1107,5167,100070,3633616
3661,4141,2567,102254,3634195
3662,4369,2680,99148,3634830
3663,3234,2329,99319,3637046
3664,3844,2000,98817,3638937
3665,579,5253,98935,3639144
3666,3786,130,100191,3639162
3667,4083,5337,99903,3639779
3668,5581,4466,100739,3640003
3669,1470,1406,100178,3640914
3670,1033,1272,100819,3641301
3671,2566,958,100889,3642335
3672,1004,4374,99977,3643327
3673,3034,5861,99567,3644469
3674,712,5388,100944,3646837
3675,5864,4709,100907,3647534
3676,1892,998,101827,3647629
3677,1751,4077,100986,3647901
3678,5795,5255,100604,3647919
3679,3789,3276,101854,3649034
3680,4747,3647,99642,3649337
3681,2280,3078,98451,3650226
3682,5168,3889,97388,3651833
3683,5817,3487,100073,3652259
3684,1998,2516,99175,3653048
3685,1643,1285,96643,3653458
3686,1910,4361,100074,3656868
3687,779,961,100786,3656972
3688,5910,5039,98944,3657263
3689,5562,243,99563,3659819
3690,5616,4001,100900,3660514
3691,1106,5245,100910,3660876
3692,4084,3089,101222,3663729
3693,5562,4943,99961,3666271
3694,2390,324,98972,3666871
3695,4883,2307,98797,3668381
