id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
4054,900,4559,100174,4030979,4031574,0,1,0,0,0,1,5090-5808-45241,1001
4055,3990,683,99423,4032994,4033592,0,1,0,0,0,1,56967-10791-3551,0
4056,1801,2620,98571,4034690,4035285,0,1,0,0,0,1,17235-17746-32778,2
4057,4597,4572,99877,4034849,4035249,0,1,0,0,0,1,55740-44959,1249
4058,1473,4169,99708,4035071,4035666,0,1,0,0,0,1,10396-13938-38693,1000
4059,320,5689,98433,4035119,4035717,0,1,0,0,0,1,3834-14333-56481,1010
4060,2644,3680,99023,4036004,4036598,0,1,0,0,0,1,23648-50017-32418,0
4061,5433,1909,102650,4036257,4036853,0,1,0,0,0,1,53710-52094-14552,1001
4062,4388,5123,101246,4036398,4036797,0,1,0,0,0,1,51425-50528,1
4063,1854,3990,98635,4036825,4037420,0,1,0,0,0,1,14114-13417-51770,1001
4064,2599,699,101724,4036948,4037546,0,1,0,0,0,1,26763-23476-3642,1000
4065,3874,138,99913,4037298,4037896,0,1,0,0,0,1,39647-4569-385,0
4066,5731,5675,99764,4037368,4038167,0,1,0,0,0,1,56855-52144-39586-56302,5112
4067,4819,649,100064,4037720,4038513,0,1,0,0,0,1,48331-48200-48654-3329,1001
4068,2792,351,100721,4038641,4039037,0,1,0,0,0,1,40998-41138,0
4069,3989,2732,99650,4039662,4040654,0,1,0,0,0,1,36329-27705-1006-10715-23279,2001
4070,5688,4637,101031,4040527,4041126,0,1,0,0,0,1,56520-29653-46230,1010
4071,79,1392,99728,4040546,4040944,0,1,0,0,0,1,47579-11258,1000
4072,5676,4245,101036,4041130,4041926,0,1,0,0,0,1,56305-40193-49781-39650,11042
4073,890,688,100612,4041200,4041598,0,1,0,0,0,1,20811-14058,1
4074,165,4963,99483,4041351,4041945,0,1,0,0,0,1,2020-58441-49502,92
4075,4137,5324,100182,4041766,4042366,0,1,0,0,0,1,38234-3152-52613,1000
4076,989,3020,98655,4042140,4042539,0,1,0,0,0,1,23726-26126,0
4077,946,1070,101062,4043498,4044300,0,1,0,0,0,1,5338-57919-57238-6585,2001
4078,2423,5506,101076,4043684,4044281,0,1,0,0,0,1,19899-13223-54306,50000
4079,3063,2300,100662,4045297,4046096,0,1,0,0,0,1,26534-16861-13352-18789,1006
4080,2180,2963,99911,4045453,4046250,0,1,0,0,0,1,17578-6487-57980-25769,2
4081,5059,1064,101034,4046742,4047342,0,1,0,0,0,1,49927-52094-35239,1001
4082,2358,1112,99341,4047652,4048247,0,1,0,0,0,1,19380-3910-6987,1
4083,3925,4800,100852,4047689,4048290,0,1,0,0,0,1,35433-32068-50970,2010
4084,4619,2167,99688,4049109,4049707,0,1,0,0,0,1,45705-53002-17811,1218
4085,1155,2233,99182,4051875,4052269,0,1,0,0,0,1,7210-18139,0
4086,4378,525,101488,4055858,4056650,0,1,0,0,0,1,41658-41657-39414-2570,2001
4087,1524,2099,98494,4055925,4056326,0,1,0,0,0,1,20517-48472,0
4088,4794,2607,98924,4058420,4059214,0,1,0,0,0,1,47973-24340-15615-21939,1002
4089,1637,2703,100604,4060565,4061160,0,1,0,0,0,1,12101-9552-22791,2
4090,2804,4252,100475,4060787,4061584,0,1,0,0,0,1,23949-8562-11774-39777,2000
4091,2303,2555,101092,4061265,4061862,0,1,0,0,0,1,18878-39222-21309,2000
4092,3634,111,101118,4061596,4062195,0,1,0,0,0,1,31889-52728-25554,1000
4093,2100,2891,99770,4062507,4063110,0,1,0,0,0,1,16413-1422-24817,2
4094,4910,2620,98262,4062518,4063313,0,1,0,0,0,1,49383-32108-3458-32778,94
4095,3687,1019,101071,4067184,4067985,0,1,0,0,0,1,45884-54626-54496-6127,1002
4096,3676,2673,100569,4067476,4068074,0,1,0,0,0,1,52718-53913-22527,93
4097,761,4586,100899,4067789,4068383,0,1,0,0,0,1,4183-52728-49922,1100
4098,1938,2694,101011,4067948,4068545,0,1,0,0,0,1,15335-9817-22650,2
4099,5829,2718,100985,4069748,4070547,0,1,0,0,0,1,58175-51630-51555-23092,1001
4100,2529,320,100241,4070640,4071236,0,1,0,0,0,1,20960-17982-3835,1
4101,3780,1152,102664,4072846,4073448,0,1,0,0,0,1,33539-4184-28677,601
4102,3038,5077,98409,4072973,4073566,0,1,0,0,0,1,26250-9525-50120,2
4103,4753,2502,99160,4073064,4073661,0,1,0,0,0,1,47496-16252-20795,2
4104,1834,4102,100140,4073535,4074130,0,1,0,0,0,1,13974-39805-37892,1001
4105,3570,4551,100265,4073844,4074242,0,1,0,0,0,1,31225-46748,100
4106,4228,4579,99121,4076689,4077285,0,1,0,0,0,1,52307-30268-45109,329
4107,2680,3183,100884,4076771,4077569,0,1,0,0,0,1,22551-23429-1944-27717,221
4108,2192,3570,100194,4077890,4078488,0,1,0,0,0,1,17684-56449-31224,100
4109,4109,46,99569,4078485,4078882,0,1,0,0,0,1,37917-42660,1000
4110,1157,1981,101176,4082368,4082965,0,1,0,0,0,1,7218-21232-15285,1001
4111,784,2789,100131,4084547,4085341,0,1,0,0,0,1,4297-4570-22519-23822,2
4112,2978,2559,99795,4086753,4087551,0,1,0,0,0,1,25821-32108-3458-21841,94
4113,5409,4719,99705,4086877,4087674,0,1,0,0,0,1,53541-60571-52205-47045,1099
4114,3273,1797,102053,4087539,4088136,0,1,0,0,0,1,28472-5811-13264,1
4115,3328,4994,100599,4088079,4088675,0,1,0,0,0,1,28833-49356-49565,1000
4116,2490,4552,99952,4090057,4090456,0,1,0,0,0,1,47223-53976,99
4117,4963,1046,100744,4090382,4091173,0,1,0,0,0,1,49503-49357-40272-6303,2000
4118,149,3137,98652,4094647,4095245,0,1,0,0,0,1,434-3407-27265,2
4119,3892,604,98941,4094909,4095507,0,1,0,0,0,1,34943-9665-9485,1169
4120,1844,2821,100132,4096944,4097343,0,1,0,0,0,1,14049-24209,1
4121,856,1427,99187,4097328,4097930,0,1,0,0,0,1,4777-6542-9141,1
4122,3766,2357,98756,4098442,4099044,0,1,0,0,0,1,33211-15280-21434,1001
4123,5594,192,99202,4098746,4099146,0,1,0,0,0,1,55465-19270,0
4124,4122,3874,100490,4100695,4101290,0,1,0,0,0,1,37983-42660-50864,2000
4125,2412,351,99515,4100862,4101460,0,1,0,0,0,1,19791-52728-41138,1000
4126,5997,4941,101405,4102075,4102868,0,1,0,0,0,1,60863-54476-58441-49458,193
4127,1339,1097,101704,4106497,4106891,0,1,0,0,0,1,8442-6921,20
4128,4360,4706,100717,4108262,4108662,0,1,0,0,0,1,41512-47304,100
4129,691,3624,98177,4108567,4109362,0,1,0,0,0,1,3581-9558-10701-31787,1001
4130,3349,426,101271,4108747,4109540,0,1,0,0,0,1,28957-23574-52730-2069,102
4131,5340,2418,98844,4109034,4109630,0,1,0,0,0,1,52905-40368-19840,1119
4132,2407,3444,101788,4111852,4112447,0,1,0,0,0,1,33909-52729-29740,1000
4133,4140,1763,99920,4113455,4114251,0,1,0,0,0,1,47558-7918-6499-13159,1
4134,4726,820,97951,4114246,4114640,0,1,0,0,0,1,47525-31756,1000
4135,5796,320,97490,4114364,4115161,0,1,0,0,0,1,57725-55156-58495-1064,1002
4136,1626,2754,99659,4115491,4115890,0,1,0,0,0,1,11897-30438,1000
4137,3087,2047,100118,4115929,4116525,0,1,0,0,0,1,27083-10000-16177,1001
4138,5048,656,99957,4116343,4116941,0,1,0,0,0,1,56840-18744-3350,5
4139,3019,2013,99550,4116346,4116945,0,1,0,0,0,1,26112-11517-20263,1
4140,3593,5592,99620,4116826,4117618,0,1,0,0,0,1,31607-11581-53302-55022,1220
4141,2383,4444,100435,4117301,4118099,0,1,0,0,0,1,19560-52745-48296-42620,1002
4142,2256,4828,100330,4118536,4119328,0,1,0,0,0,1,18392-54905-55157-48348,1001
4143,5620,5132,101654,4119769,4120368,0,1,0,0,0,1,56020-57479-55410,218
4144,107,3046,100627,4119841,4120435,0,1,0,0,0,1,1125-27136-26345,94
4145,4279,3425,101318,4120251,4120648,0,1,0,0,0,1,41829-33926,0
4146,664,1516,100266,4121061,4121458,0,1,0,0,0,1,3419-10916,1000
4147,5788,4143,99596,4121491,4121892,0,1,0,0,0,1,57619-45315,1009
4148,2360,1347,99597,4123858,4124459,0,1,0,0,0,1,19388-5703-12014,1
4149,3875,3041,102236,4125218,4125817,0,1,0,0,0,1,34662-52758-26312,103
4150,4253,2036,99820,4125347,4125945,0,1,0,0,0,1,39790-8330-15853,1
4151,612,4865,99965,4125967,4126968,0,1,0,0,0,1,3048-13299-48901-14933-48916,1000
4152,2706,1811,101891,4126678,4127275,0,1,0,0,0,1,22813-9644-13603,2
4153,258,5675,100131,4128681,4129281,0,1,0,0,0,1,5860-35598-56302,4071
4154,5724,3401,100568,4129968,4130760,0,1,0,0,0,1,56839-44168-21291-29180,1014
4155,5056,4878,101966,4131399,4132199,0,1,0,0,0,1,49893-56814-12444-49121,1001
4156,3645,3150,98538,4133371,4133771,0,1,0,0,0,1,41035-42638,98
4157,2027,4934,98941,4133752,4134548,0,1,0,0,0,1,15779-54476-58441-49442,191
4158,5096,2015,98231,4134044,4134640,0,1,0,0,0,1,50349-52724-15625,99
4159,737,5223,99865,4134091,4134690,0,1,0,0,0,1,4060-21266-51409,1010
4160,4855,666,99169,4134094,4134690,0,1,0,0,0,1,49286-45863-3426,70426
4161,3566,2975,100299,4135746,4136543,0,1,0,0,0,1,31019-23753-23575-25815,1000
4162,1658,3126,101703,4135837,4136233,0,1,0,0,0,1,13928-27193,1
4163,2200,1721,100346,4138792,4139585,0,1,0,0,0,1,17757-3278-10523-12533,1001
4164,5510,3434,98829,4140458,4141256,0,1,0,0,0,1,54355-49733-40192-29621,2040
4165,2976,654,98331,4140481,4141275,0,1,0,0,0,1,25817-32108-27078-3335,42
4166,5372,2134,100987,4141501,4142297,0,1,0,0,0,1,53393-56383-56381-16908,1681
4167,3063,3986,99500,4141909,4142703,0,1,0,0,0,1,26534-16861-32516-36268,1005
4168,267,5183,100133,4143044,4143639,0,1,0,0,0,1,16751-53008-51119,1219
4169,3173,2839,98852,4143697,4144293,0,1,0,0,0,1,27630-27785-45260,2000
4170,1767,4875,100354,4145291,4145882,0,1,0,0,0,1,12885-3935-49088,1
4171,1596,3092,99017,4145588,4146186,0,1,0,0,0,1,11656-35243-26792,1001
4172,3941,5541,99038,4147398,4148191,0,1,0,0,0,1,52330-45569-42615-54612,3000
4173,1911,5705,99109,4149616,4150417,0,1,0,0,0,1,14578-49813-49732-56698,2040
4174,4736,3819,100530,4149798,4150198,0,1,0,0,0,1,47372-34041,1010
4175,771,200,99789,4151620,4152417,0,1,0,0,0,1,4226-1119-331-626,1001
4176,5426,5138,100648,4151851,4152449,0,1,0,0,0,1,54444-7499-50795,2
4177,4798,5824,99799,4152096,4152694,0,1,0,0,0,1,48036-48358-59896,1000
4178,4719,5578,98823,4152134,4152934,0,1,0,0,0,1,47044-57124-57225-57387,1010
4179,2392,5512,99229,4152481,4153277,0,1,0,0,0,1,19637-46208-59537-54382,2001
4180,3313,4919,99698,4152548,4153143,0,1,0,0,0,1,28781-49356-49412,1000
4181,4751,299,99075,4153398,4154389,0,1,0,0,0,1,47471-41296-6657-5212-983,2000
4182,428,2753,99201,4154062,4154859,0,1,0,0,0,1,2079-3504-53913-23398,94
4183,2787,2059,97806,4154938,4155731,0,1,0,0,0,1,23814-1528-21115-16046,1001
4184,5579,1691,99263,4157098,4157698,0,1,0,0,0,1,54911-52676-14352,100
4185,4199,1919,99938,4159039,4159630,0,1,0,0,0,1,39046-42185-14663,1099
4186,3685,4170,101318,4159696,4160493,0,1,0,0,0,1,32443-3487-3988-38730,2012
4187,5020,2406,100433,4160398,4161197,0,1,0,0,0,1,49616-52992-58630-19750,1219
4188,2612,5318,100568,4160712,4161512,0,1,0,0,0,1,22272-27079-40369-52588,1110
4189,145,601,98452,4161459,4162056,0,1,0,0,0,1,407-23476-2999,1000
4190,2420,4074,99417,4161904,4162701,0,1,0,0,0,1,19872-2871-5690-37485,1001
4191,2289,3485,99199,4164922,4165321,0,1,0,0,0,1,47227-48399,0
4192,1051,4577,99827,4165860,4166454,0,1,0,0,0,1,19331-13240-45466,2
4193,326,5707,97839,4167541,4168138,0,1,0,0,0,1,41447-60191-56704,1000
4194,1794,2286,100122,4174120,4174713,0,1,0,0,0,1,15260-3935-18716,1
4195,5356,3781,100664,4174164,4174963,0,1,0,0,0,1,53345-60559-51664-34446,1101
4196,2134,1834,101744,4175954,4176351,0,1,0,0,0,1,16907-15963,1000
4197,5712,4132,99970,4178109,4178706,0,1,0,0,0,1,56719-56978-38155,2000
4198,867,4493,99791,4178146,4178741,0,1,0,0,0,1,14562-52685-57608,1
4199,2498,1320,99471,4178269,4178867,0,1,0,0,0,1,46840-46545-33948,0
4200,3705,3475,97811,4178515,4179309,0,1,0,0,0,1,40135-3884-16276-30145,1001
4201,482,986,99710,4178736,4179135,0,1,0,0,0,1,7885-11843,1
4202,3018,4496,99065,4181684,4182484,0,1,0,0,0,1,26102-6873-45109-45102,1001
4203,4882,2785,100816,4181787,4182380,0,1,0,0,0,1,50622-1515-23800,2
4204,1975,2684,101274,4182114,4182910,0,1,0,0,0,1,15216-49833-39468-22558,42
4205,1040,3427,100951,4184114,4184910,0,1,0,0,0,1,6281-23606-52729-29616,2000
4206,5573,5316,99020,4184738,4185530,0,1,0,0,0,1,54849-51630-51553-52583,1000
4207,705,5568,98921,4185369,4186163,0,1,0,0,0,1,3676-49827-49732-54834,1041
4208,2976,5912,100137,4185793,4186585,0,1,0,0,0,1,25817-23574-52702-59424,1111
4209,3970,891,101157,4186274,4186868,0,1,0,0,0,1,44097-52657-5036,1102
4210,5702,3570,98619,4187187,4187587,0,1,0,0,0,1,58390-31224,98
4211,1182,5142,101914,4188010,4188611,0,1,0,0,0,1,7334-7499-53111,2
4212,2455,2305,99333,4188525,4189124,0,1,0,0,0,1,20191-3712-18888,1218
4213,3916,456,100408,4189256,4189853,0,1,0,0,0,1,36021-33517-2238,1000
4214,1517,4613,99108,4189385,4190180,0,1,0,0,0,1,10919-17671-40369-45646,1111
4215,4524,5193,99959,4189446,4190242,0,1,0,0,0,1,44105-34-719-51146,4169
4216,3436,112,100409,4189974,4190571,0,1,0,0,0,1,36433-36346-272,11
4217,1161,1156,100556,4190799,4191197,0,1,0,0,0,1,7244-7307,27
4218,763,1588,99970,4191033,4191630,0,1,0,0,0,1,43231-6877-11554,100
4219,2446,1842,99763,4193378,4193779,0,1,0,0,0,1,20095-23790,1
4220,2698,4836,98975,4194354,4194950,0,1,0,0,0,1,22705-46558-56653,1002
4221,5278,3870,100521,4197000,4197602,0,1,0,0,0,1,52133-52748-36828,101
4222,1757,2754,101106,4197576,4198175,0,1,0,0,0,1,30235-23574-24440,0
4223,3553,1846,100279,4197613,4198211,0,1,0,0,0,1,35176-12237-14063,2000
4224,5153,2578,100882,4197855,4198448,0,1,0,0,0,1,50809-549-21588,1000
4225,3502,2398,100013,4199877,4200476,0,1,0,0,0,1,30494-13424-19659,2
4226,4866,1997,103173,4201062,4201851,0,1,0,0,0,1,48922-16557-16526-15392,1
4227,446,671,100266,4203090,4203687,0,1,0,0,0,1,2167-23346-13110,1
4228,1493,3840,98383,4204095,4204891,0,1,0,0,0,1,19426-48279-41133-37343,2000
4229,3977,1543,99787,4206330,4207325,0,1,1,0,0,2,36146-9923-14109,2
4230,61,5740,100012,4206338,4207134,0,1,0,0,0,1,13529-52741-23632-57012,1001
4231,4795,662,99579,4206356,4206954,0,1,0,0,0,1,47977-5810-3389,1
4232,5926,5219,99038,4206492,4207286,0,1,0,0,0,1,59626-13191-53003-51346,1218
4233,255,3276,100164,4206976,4207770,0,1,0,0,0,1,833-45330-43979-28501,2003
4234,4072,1316,98954,4207800,4208596,0,1,0,0,0,1,37472-37845-6392-8199,1000
4235,5857,4293,101042,4209045,4209637,0,1,0,0,0,1,58717-41297-40470,2010
4236,4003,568,100387,4211086,4211687,0,1,0,0,0,1,36523-8034-2788,2
4237,4440,3477,99174,4211345,4212145,0,1,0,0,0,1,42580-39804-27477-30183,1007
4238,3853,2540,100364,4211350,4211948,0,1,0,0,0,1,40662-10448-21069,1001
4239,4025,5957,99210,4212235,4213037,0,1,0,0,0,1,36953-5210-39797-60115,1001
4240,2824,2700,100357,4212489,4213088,0,1,0,0,0,1,24169-19144-25883,1000
4241,407,2863,99175,4218368,4218963,0,1,0,0,0,1,1961-13439-24554,1001
4242,2372,4685,99443,4218819,4219613,0,1,0,0,0,1,19510-13191-53003-46490,1218
4243,1668,2243,99038,4219568,4220164,0,1,0,0,0,1,12174-3935-18246,1
4244,4360,963,100063,4219598,4219998,0,1,0,0,0,1,41512-7251,100
4245,4218,632,100328,4221010,4221609,0,1,0,0,0,1,39310-5811-3215,1
4246,1164,2606,100208,4221285,4221877,0,1,0,0,0,1,7340-1030-21927,1007
4247,4903,3096,100362,4221704,4222506,0,1,0,0,0,1,49368-32108-1079-26838,1092
4248,1330,4644,100420,4222074,4222868,0,1,0,0,0,1,8413-22782-40369-45890,2110
4249,555,5538,101889,4222957,4223751,0,1,0,0,0,1,2718-10778-39187-54564,2000
4250,2620,5462,99412,4224660,4225254,0,1,0,0,0,1,22691-41240-53955,2248
4251,4840,1744,99629,4224937,4225734,0,1,0,0,0,1,48443-23574-3050-12672,100
4252,5621,1461,101454,4226552,4227347,0,1,0,0,0,1,55508-53251-56220-9389,1219
4253,2773,4634,100120,4227897,4228692,0,1,0,0,0,1,23577-728-8206-45805,2000
4254,600,5229,101776,4229403,4230002,0,1,0,0,0,1,48303-38498-51475,1000
4255,5066,560,99259,4229505,4230102,0,1,0,0,0,1,50018-3050-7505,101
4256,73,3699,98609,4231683,4232082,0,1,0,0,0,1,161-32618,1000
4257,2561,4028,100373,4232131,4232528,0,1,0,0,0,1,21393-37032,1
4258,378,3760,100504,4235762,4236561,0,1,0,0,0,1,1628-52669-47165-33138,1001
4259,5617,1729,100831,4236521,4237316,0,1,0,0,0,1,55469-45164-40135-12583,1000
4260,5289,5730,100359,4237349,4237749,0,1,0,0,0,1,52288-56852,1000
4261,4746,720,100832,4238179,4238972,0,1,0,0,0,1,47421-46623-23574-40979,100
4262,2142,4762,99326,4239598,4240397,0,1,0,0,0,1,17026-52685-20640-47657,1101
4263,3762,5469,100901,4240250,4241047,0,1,0,0,0,1,33146-55757-51631-53988,2012
4264,5636,3511,100273,4240334,4241129,0,1,0,0,0,1,55743-40368-17059-30538,2042
4265,4718,125,100797,4241542,4242341,0,1,0,0,0,1,47026-53064-867-308,2
4266,3781,4302,99972,4242049,4242650,0,1,0,0,0,1,34447-57065-59440,8
4267,2847,1993,102257,4242082,4242673,0,1,0,0,0,1,48377-52744-15360,103
4268,4958,1447,100210,4242638,4243437,0,1,0,0,0,1,49493-51632-55257-9284,1000
4269,1651,3813,99974,4243841,4244433,0,1,0,0,0,1,58233-30506-34016,1000
4270,1301,36,99889,4243841,4244440,0,1,0,0,0,1,8102-7223-6467,1060
4271,713,4313,101927,4244875,4245672,0,1,0,0,0,1,3748-5641-39805-40695,1002
4272,2390,3601,98852,4244932,4245524,0,1,0,0,0,1,19629-16836-39774,1000
4273,2667,744,99998,4246520,4247314,0,1,0,0,0,1,22503-44472-51493-4062,1002
4274,2023,1446,99644,4246589,4246989,0,1,0,0,0,1,31933-9266,1
4275,2886,5379,101819,4248292,4249087,0,1,0,0,0,1,24791-56221-55586-53408,1219
4276,730,4155,100190,4251975,4252577,0,1,0,0,0,1,3969-38140-38522,2000
4277,3163,4091,99824,4252489,4253290,0,1,0,0,0,1,27553-8581-42184-37732,1002
4278,4214,5749,100720,4253138,4253539,0,1,0,0,0,1,39214-59362,1
4279,1366,2581,100731,4255079,4255675,0,1,0,0,0,1,8664-1509-21616,2
4280,3623,4335,100273,4257599,4257997,0,1,0,0,0,1,33920-41822,0
4281,3698,5495,98454,4257877,4258276,0,1,0,0,0,1,35418-54339,11
4282,5058,4410,100541,4258139,4258733,0,1,0,0,0,1,49924-48358-42156,1100
4283,1910,591,99694,4259475,4260074,0,1,0,0,0,1,14547-6543-4384,1
4284,5230,2705,102386,4259747,4260541,0,1,0,0,0,1,51490-51482-10790-23171,0
4285,3111,4143,100430,4261437,4262034,0,1,0,0,0,1,27050-39482-38413,451
4286,465,4120,99784,4261928,4262524,0,1,0,0,0,1,2300-52749-37962,100
4287,2278,1114,100695,4262657,4263445,0,1,0,0,0,1,18628-10584-4239-6995,21
4288,2498,4230,100856,4262752,4263154,0,1,0,0,0,1,48060-39484,1010
4289,1667,774,99416,4263054,4263649,0,1,0,0,0,1,12172-3881-4241,1
4290,5162,4512,99798,4264804,4265603,0,1,0,0,0,1,50898-56553-48359-43929,2000
4291,1041,2006,99721,4265200,4265598,0,1,0,0,0,1,6287-41154,0
4292,3298,817,99246,4270216,4270817,0,1,0,0,0,1,28736-14499-4529,6
4293,4107,790,100354,4272076,4272870,0,1,0,0,0,1,37913-37910-11517-5903,1001
4294,4998,5074,99550,4273210,4274010,0,1,0,0,0,1,49573-52995-58696-50088,2219
4295,528,5729,100101,4273656,4274255,0,1,0,0,0,1,18475-44169-56850,32228
4296,5488,273,100790,4273874,4274475,0,1,0,0,0,1,54098-1239-7916,2
4297,5394,3292,99771,4274664,4275459,0,1,0,0,0,1,53489-60556-51249-28622,2108
4298,5271,2535,100242,4274962,4275559,0,1,0,0,0,1,53707-41300-50256,1001
4299,2665,4515,99640,4276098,4276697,0,1,0,0,0,1,22490-12039-43938,1001
4300,1926,5244,98446,4277072,4277671,0,1,0,0,0,1,57603-60036-51680,2000
4301,5054,949,101091,4277585,4278185,0,1,0,0,0,1,55337-40776-5631,2
4302,2687,170,100243,4278215,4278614,0,1,0,0,0,1,55076-643,1
4303,4849,1651,99110,4278379,4279177,0,1,0,0,0,1,51814-31809-1109-12064,1002
4304,22,620,102479,4278492,4278892,0,1,0,0,0,1,10790-3101,0
4305,2411,2352,101904,4281927,4282519,0,1,0,0,0,1,24849-1220-24661,2
4306,1655,4347,99670,4283417,4284016,0,1,0,0,0,1,12364-55054-41361,1001
4307,114,5686,99125,4285235,4286228,0,1,0,0,0,1,281-6638-6798-55831-56424,3020
4308,5765,4250,99903,4289035,4289828,0,1,1,0,0,2,60737-39408-39742,2000
4309,187,27,100701,4289108,4289702,0,1,0,0,0,1,4468-32827-32882,1
4310,1903,3249,100768,4289191,4289586,0,1,0,0,0,1,18010-28522,1
4311,4083,1455,100926,4289279,4289879,0,1,0,0,0,1,37750-5671-9336,81
4312,3175,639,100874,4291317,4291916,0,1,0,0,0,1,27664-13508-3785,1172
4313,3158,2696,99787,4293038,4293632,0,1,0,0,0,1,27529-16836-22680,25835
4314,5320,1349,99316,4294016,4294807,0,1,0,0,0,1,52595-44168-18689-8565,1005
4315,1233,436,100725,4296423,4297019,0,1,0,0,0,1,7650-7611-2116,2
4316,1048,5499,99791,4296934,4297734,0,1,0,0,0,1,6316-58313-58316-54241,1001
4317,4236,3464,100865,4298576,4299176,0,1,0,0,0,1,39542-12955-29986,1
4318,5851,1780,100478,4298638,4299437,0,1,0,0,0,1,58301-41300-3934-13010,1001
4319,4010,4499,100057,4299110,4299510,0,1,0,0,0,1,41837-47020,0
4320,2690,4179,98913,4299807,4300406,0,1,0,0,0,1,34666-28583-38848,1001
4321,5751,2034,100054,4300051,4300647,0,1,0,0,0,1,57257-52655-15914,1100
4322,5266,293,98187,4300323,4301120,0,1,0,0,0,1,51948-51482-10887-964,1000
4323,4722,5111,100358,4300557,4301355,0,1,0,0,0,1,47087-52712-59537-50414,2001
4324,1242,1181,101492,4300999,4301595,0,1,0,0,0,1,7674-6789-7333,31
4325,2751,5071,99771,4301023,4301613,0,1,0,0,0,1,23391-23429-56232,219
4326,4363,3666,100264,4301527,4302124,0,1,0,0,0,1,41548-48507-48647,31003
4327,5966,5905,101006,4301790,4302584,0,1,0,0,0,1,60227-46400-59537-59318,2001
4328,960,649,100858,4302190,4302590,0,1,0,0,0,1,5434-3329,0
4329,3142,3906,100246,4303486,4304084,0,1,0,0,0,1,27314-57443-35169,21
4330,4501,3061,97451,4305151,4305750,0,1,0,0,0,1,43815-8138-38369,1001
4331,2428,2625,99565,4305168,4305763,0,1,0,0,0,1,19910-10791-25564,1000
4332,3390,3452,99384,4306032,4306629,0,1,0,0,0,1,29079-23574-47242,0
4333,753,3884,99929,4307153,4307153,0,0,0,0,0,1,-1,
4334,1990,2410,100050,4309144,4309740,0,1,0,0,0,1,25525-52731-47082,1
4335,3825,1940,99964,4309214,4309612,0,1,0,0,0,1,34127-18470,32747
4336,2492,2510,99555,4312379,4313170,0,1,0,0,0,1,20555-19434-47726-20823,100
4337,2863,2428,99162,4313463,4314058,0,1,0,0,0,1,24555-41182-23121,2057
4338,3290,2650,101751,4314445,4315044,0,1,0,0,0,1,28638-3934-22524,1
4339,3325,310,98849,4314670,4315469,0,1,0,0,0,1,28827-23574-3050-1025,104
4340,446,4850,99794,4315657,4316454,0,1,0,0,0,1,2167-52745-52729-48590,1001
4341,418,3400,102068,4315948,4316743,0,1,0,0,0,1,20104-53220-29139-29144,1219
4342,3298,4477,100814,4316228,4316827,0,1,0,0,0,1,28736-38991-43341,5
4343,4639,823,100887,4317577,4318171,0,1,0,0,0,1,45867-25736-4540,491
4344,3702,5178,99470,4317772,4318373,0,1,0,0,0,1,32580-42661-51094,2000
4345,2041,5243,100267,4317823,4318419,0,1,0,0,0,1,15926-1119-55521,1
4346,3960,2103,99044,4318126,4318520,0,1,0,0,0,1,43747-17503,1000
4347,174,5882,100189,4318690,4319285,0,1,0,0,0,1,540-27132-58964,2000
4348,1812,4125,99528,4320112,4320709,0,1,0,0,0,1,13630-10298-38053,2
4349,5103,1784,98044,4323561,4324362,0,1,0,0,0,1,50399-55156-58481-13128,2000
4350,1116,5730,100258,4324843,4325637,0,1,0,0,0,1,7000-22571-40369-56852,1111
4351,5600,1606,100874,4327102,4327899,0,1,0,0,0,1,55346-46038-25259-11738,1000
4352,5979,1420,99779,4327742,4328343,0,1,0,0,0,1,60777-39186-13938,1000
4353,4522,4817,101389,4329558,4330353,0,1,0,0,0,1,44051-912-40369-48326,2212
4354,4564,5271,98673,4330162,4330759,0,1,0,0,0,1,60525-16530-52009,1001
4355,4945,3573,98762,4330891,4331686,0,1,0,0,0,1,49467-51632-39635-44674,1000
4356,5544,1360,100550,4335407,4336004,0,1,0,0,0,1,54696-12922-8615,1050
4357,3475,4025,99820,4336994,4337787,0,1,0,0,0,1,30144-24729-22997-36956,3001
4358,3684,3793,99081,4337314,4337712,0,1,0,0,0,1,47235-41080,0
4359,1394,682,99543,4337575,4338174,0,1,0,0,0,1,8820-5691-3560,1
4360,4581,213,101245,4337683,4338476,0,1,0,0,0,1,45133-55156-46636-682,1002
4361,3696,5118,100216,4338568,4339167,0,1,0,0,0,1,32505-50016-51506,1100
4362,5770,2715,101123,4338760,4339559,0,1,0,0,0,1,58008-26725-6497-23042,21
4363,1255,2845,102060,4338929,4339526,0,1,0,0,0,1,7766-15107-24341,3
4364,169,5750,100385,4339218,4339816,0,1,0,0,0,1,14268-9446-57222,1166
4365,4145,2579,99558,4341785,4342383,0,1,0,0,0,1,40210-6997-21590,21
4366,828,437,101039,4342691,4343086,0,1,0,0,0,1,4582-2120,1
4367,1292,1768,99181,4344217,4345012,0,1,0,0,0,1,8070-58938-58921-13287,1000
4368,2352,5036,100274,4344689,4345487,0,1,0,0,0,1,24660-3493-58441-49652,93
4369,2420,3772,100069,4344972,4345572,0,1,0,0,0,1,19872-16679-33632,1100
4370,1388,4823,101139,4345923,4346717,0,1,0,0,0,1,8795-51554-51631-48338,1024
